Is it possible to get gdb or use some other tools to create a core dump of a running process and its symbol table  It would be great if theres a way to do this without terminating the process.  If this is possible  what commands would you use  Im trying to do this on a Linux box,Is it possible to get a core dump of a running process and its symbol table,4883
Lets say I have a private topic branch called develop with 2 commits ahead of master.What does git pull origin master doPull everything from the remote master in the local develop and merge it Pull everything in the local master branch and merge itAnd is there a way to update master from develop without git checkout master first,What happens when I do git pull origin master in the develop branch,9951
I have a div with overflowscroll.I want to know if its currently scrolled all the way down. How  using JQueryThis one doesnt work How can I determine if a div is scrolled to the bottom,How to check if a DIV is scrolled all the way to the bottom with jQuery,179736
Inside the code  I want to download httpwww.google.com and store it in a string.I know how to do that in urllib in python. But how do you do it in Node.JS  + Express,In Node.js  Express  how do I download a page and gets its HTML,179736
How can I get a SQL dump of a SQL Server 2008 database That is  a .sql file with inserts to regenerate the data in another database  much like mysqldump.,How can I get a SQL dump of a SQL Server 2008 database,6068
To do the equivalent of Python list comprehensions  Im doing the followingsome_array.select|x| x  2  0 .collect|x| x  3Is there a better way to do this...perhaps with one method call,List comprehension in Ruby,4883
Does amazon s3 support batch uploads I have a job that needs to upload each night 100K of files that can be up to 1G but is strongly skewed towards small files 90 are less than 100 bytes and 99 are less than 1000 bytes long.Does the s3 API support uploading multiple objects in a single HTTP callAll the objects must be available in S3 as individual objects. I cannot host them anywhere else FTP  etc or in another format Database  EC2 local drive  etc. That is an external requirement that I cannot change.,Is it possible to perform a batch upload to amazon s3,63051
Is there a library for reading and writing ID3 tags to an MP3 in CIve actually seen a couple when searching  anybody using any that can be recommended,How to read and write ID3 tags to an MP3 in C,6068
I want to display the git commit id i.e. SHA of the head of master on my website as an identifier.How can I pull this information from git,How do I get the commit id of the head of master in git,39677
I want to delete all files in a folder that are less than 200 kB in size.Just want to be sure here  when i do a ls la on my macbook  the file size says 171 or 143  I am assuming this is kb correct,Python script to loop through all files in directory  delete any that are less than 200 kB in size,39677
I am pulling a value via JavaScript from a textbox. If the textbox is empty  it returns NaN. I want to return an empty string if its null  empty  etc.What check do I do ifNAN  tb.value,Getting a integer value from a textbox  how to check if its NaN or null etc,39677
I have memcached installed via homebrew.how do I startstop the server Any commandline tools to interact with memcacheddoes homebrew have a way of removing a package  ,Installed memcached via homebrew  how to start and stop server,39677
I have a url like httpwww.example.comblahth.htmlI need a javascript function to give me the th value from that.All my urls have the same format 2 letter filenames  with .html extension.I want it to be a safe function  so if someone passes in an empty url it doesnt break.I know how to check for length  but I should be checking for null to right,js function to get filename from url,39677
I am downloading a file from the net  and it fails even though I am doingfor p in querytryexcept IOError as e   print eIf there is an error  I want to log it  and then continue on with the next file.In this loop  I am trying to download an image  if for some reason the filename was bad  or the website was down  etc.  I want to continue with the next item in the for loop.Is there a more generic error that wont fail and continue processingAlso  how can I log errors to a file,How to log error to file  and not fail on exception,39677
When I compile my spring mvc app  I get this in the outputINFO The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path CProgram FilesJavajdk1.6.0_17bin......What exactly should I use in production that this is referring to,what tomcat native library should I be using in production,39677
I have Intellij ultimate 11.1  with the scala plugin installed.I installed scala 2.9.2 using homebrew  which put scala inusrlocalCellarscala2.9.2gtgtwhich scalausrlocalbinscalagtscala versionScala code runner version 2.9.2  Copyright 20022011  LAMPEPFLCreating a new java module project  I get thisCan someone help me fix these issues  why didnt the scala plugin make this work out of the box ,Setting up scala with IntelliJ,39677
I have an enum likepublic enum Blah    RED  2     BLUE  4     GREEN  8     YELLOW  16Blah colors  Blah.RED | Blah.BLUE | Blah.YELLOWHow could I remove the color blue from the variable colors,How to remove an item for a ORd enum,39677
VS.net creates a template when you create a WCF project.It adds a class to the iService1.cs file Use a data contract as illustrated in the sample below to add composite types to service operations.DataContractpublic class CompositeType    bool boolValue  true    string stringValue  Hello     DataMember    public bool BoolValue            get  return boolValue         set  boolValue  value         DataMember    public string StringValue            get  return stringValue         set  stringValue  value     Since a WCF service can return any user defined class  why use a DataContract and CompositeType classI can return something like OperationContractMyUserCollection GetUsersWhat am I missing,Whats the point of a DataContract in WCF,39677
Is it possible to get a list of all files modifiedaddeddeleted by a particular userThe goal is to get an idea of what a user did for the day or date range.,List all files changed by a particular user in subversion,39677
Just reading some notes in a purdue lecture about OSs  and it says  A program sees memory as an array of  bytes that goes from address 0 to 2321 0 to  4GB1Why 4 GB,Why does a 32bit OS support 4 GB of RAM,39677
Im running 1.9.2 with rails 3.Im using rvm.I didsudo gem install rubygemand gotBuilding native extensions.  This could take a while...ERROR  Error installing rubydebug    ERROR Failed to build gem native extension.Usersblankman.rvmrubiesruby1.9.2headbinruby extconf.rbCant handle 1.9.x yet extconf.rb failed Could not create Makefile due to some reason  probably lack ofnecessary libraries andor headers.  Check the mkmf.log file for moredetails.  You may need configuration options.Provided configuration options    withoptdir    withoutoptdir    withoptinclude    withoutoptincludeoptdirinclude    withoptlib    withoutoptliboptdirlib    withmakeprog    withoutmakeprog    srcdir.    curdir    rubyUsersblankman.rvmrubiesruby1.9.2headbinrubyGem files will remain installed in Usersblankman.rvmgemsruby1.9.2headgemslinecache0.43 for inspection.Results logged to Usersblankman.rvmgemsruby1.9.2headgemslinecache0.43extgem_make.outUPDATEAddedgem rubydebug19and when running bundle install I getFetching source index for httprubygems.orgUsing rake 0.8.7 Using abstract 1.0.0 Using activesupport 3.0.0.rc2 Using builder 2.1.2 Using i18n 0.4.1 Using activemodel 3.0.0.rc2 Using erubis 2.6.6 Using rack 1.2.1 Using rackmount 0.6.13 Using racktest 0.5.6 Using tzinfo 0.3.23 Using actionpack 3.0.0.rc2 Using mimetypes 1.16 Using polyglot 0.3.1 Using treetop 1.4.8 Using mail 2.2.7 Using actionmailer 3.0.0.rc2 Using arel 1.0.1 Using activerecord 3.0.0.rc2 Using activeresource 3.0.0.rc2 Using archivetarminitar 0.5.2 Using bundler 1.0.3 Using columnize 0.3.1 Using ruby_core_source 0.1.4 Installing linecache19 0.5.11 with native extensions Usersblankman.rvmrubiesruby1.9.2headlibruby1.9.1rubygemsinstaller.rb483in rescue in block in build_extensions ERROR Failed to build gem native extension. GemInstallerExtensionBuildErrorUsersblankman.rvmrubiesruby1.9.2headbinruby extconf.rb checking for vm_core.h... nochecking for vm_core.h... no extconf.rb failed Could not create Makefile due to some reason  probably lack ofnecessary libraries andor headers.  Check the mkmf.log file for moredetails.  You may need configuration options.Provided configuration options    withoptdir    withoutoptdir    withoptinclude    withoutoptincludeoptdirinclude    withoptlib    withoutoptliboptdirlib    withmakeprog    withoutmakeprog    srcdir.    curdir    rubyUsersblankman.rvmrubiesruby1.9.2headbinruby    withrubydir    withoutrubydir    withrubyinclude    withoutrubyincluderubydirinclude    withrubylib    withoutrubylibrubydirlibUsersblankman.rvmgemsruby1.9.2headhzgemsruby_core_source0.1.4libcontriburi_ext.rb268in block 2 levels in read Looking for httpftp.rubylang.orgpubruby1.9ruby1.9.2p14.tar.gz and all I got was a 404 URINotFoundError    from Usersblankman.rvmrubiesruby1.9.2headlibruby1.9.1nethttp.rb1186in block in transport_request    from Usersblankman.rvmrubiesruby1.9.2headlibruby1.9.1nethttp.rb2334in reading_body    from Usersblankman.rvmrubiesruby1.9.2headlibruby1.9.1nethttp.rb1185in transport_request    from Usersblankman.rvmrubiesruby1.9.2headlibruby1.9.1nethttp.rb1169in request    from Usersblankman.rvmrubiesruby1.9.2headlibruby1.9.1nethttp.rb1162in block in request    from Usersblankman.rvmrubiesruby1.9.2headlibruby1.9.1nethttp.rb627in start    from Usersblankman.rvmrubiesruby1.9.2headlibruby1.9.1nethttp.rb1160in request    from Usersblankman.rvmgemsruby1.9.2headhzgemsruby_core_source0.1.4libcontriburi_ext.rb239in block in read    from Usersblankman.rvmgemsruby1.9.2headhzgemsruby_core_source0.1.4libcontriburi_ext.rb286in connect    from Usersblankman.rvmgemsruby1.9.2headhzgemsruby_core_source0.1.4libcontriburi_ext.rb234in read    from Usersblankman.rvmgemsruby1.9.2headhzgemsruby_core_source0.1.4libcontriburi_ext.rb128in download    from Usersblankman.rvmgemsruby1.9.2headhzgemsruby_core_source0.1.4libruby_core_source.rb55in block in create_makefile_with_core    from Usersblankman.rvmrubiesruby1.9.2headlibruby1.9.1tempfile.rb320in open    from Usersblankman.rvmgemsruby1.9.2headhzgemsruby_core_source0.1.4libruby_core_source.rb51in create_makefile_with_core    from extconf.rb20in ltmaingtRequesting httpftp.rubylang.orgpubruby1.9ruby1.9.2p14.tar.gzGem files will remain installed in Usersblankman.rvmgemsruby1.9.2headhzgemslinecache190.5.11 for inspection.Results logged to Usersblankman.rvmgemsruby1.9.2headhzgemslinecache190.5.11exttrace_numsgem_make.out    from Usersblankman.rvmrubiesruby1.9.2headlibruby1.9.1rubygemsinstaller.rb486in block in build_extensions    from Usersblankman.rvmrubiesruby1.9.2headlibruby1.9.1rubygemsinstaller.rb446in each    from Usersblankman.rvmrubiesruby1.9.2headlibruby1.9.1rubygemsinstaller.rb446in build_extensions    from Usersblankman.rvmrubiesruby1.9.2headlibruby1.9.1rubygemsinstaller.rb198in install    from Usersblankman.rvmgemsruby1.9.2headglobalgemsbundler1.0.3libbundlersource.rb100in install    from Usersblankman.rvmgemsruby1.9.2headglobalgemsbundler1.0.3libbundlerinstaller.rb55in block in run    from Usersblankman.rvmgemsruby1.9.2headglobalgemsbundler1.0.3libbundlerspec_set.rb12in block in each    from Usersblankman.rvmgemsruby1.9.2headglobalgemsbundler1.0.3libbundlerspec_set.rb12in each    from Usersblankman.rvmgemsruby1.9.2headglobalgemsbundler1.0.3libbundlerspec_set.rb12in each    from Usersblankman.rvmgemsruby1.9.2headglobalgemsbundler1.0.3libbundlerinstaller.rb44in run    from Usersblankman.rvmgemsruby1.9.2headglobalgemsbundler1.0.3libbundlerinstaller.rb8in install    from Usersblankman.rvmgemsruby1.9.2headglobalgemsbundler1.0.3libbundlercli.rb221in install    from Usersblankman.rvmgemsruby1.9.2headglobalgemsbundler1.0.3libbundlervendorthortask.rb22in run    from Usersblankman.rvmgemsruby1.9.2headglobalgemsbundler1.0.3libbundlervendorthorinvocation.rb118in invoke_task    from Usersblankman.rvmgemsruby1.9.2headglobalgemsbundler1.0.3libbundlervendorthor.rb246in dispatch    from Usersblankman.rvmgemsruby1.9.2headglobalgemsbundler1.0.3libbundlervendorthorbase.rb389in start    from Usersblankman.rvmgemsruby1.9.2headglobalgemsbundler1.0.3binbundle13in lttop requiredgt    from Usersblankman.rvmgemsruby1.9.2headglobalbinbundle19in load    from Usersblankman.rvmgemsruby1.9.2headglobalbinbundle19in ltmaingtblankmansMacBookProhz blankman ,rubydebug install error failed to build gem native extension,39677
So Im teaching a friends son some python programming  just going through control of flow  basic data typesstructures.I want to go through a tutorial with him  and hopefully build something simple yet cool to get him excited about the power of python.Any ideas,A cool python script to get teen learning python excited about programming,39677
I want to count how many checkboxes a user has selected. For example  from a group of 10 checkboxes if he selects 5  then I want to be able to count it. Using the linecheckboxcheckedI can select all of the checked checkboxes  is there a way to get the count of all the elements that are returned by that statement as well,How to get a count of all checked checkboxes on a page,49153
Where can I get a list of easily parseable country codes and names Note 2 letter codes wanted. Examplesau Australiauk United Kingdomus United Statesetc,Csv list of country codesnames,49153
I have the following directiveMyApp.directivemyFilter  filter rootScope functionfilter  rootScope    var dir      dir.restrict  E    dir.templateUrl  viewsmyFilter.html    dir.replace  true    dir.scope                      name              model              dir.link  functionscope el attrs                    stuff here        return dir Heres how I invoke itltmyfilter modelsomeField nameabcd gtWhen the directive is first initalized  the someField is empty. Later on  it is retrieved via ajax  and its value is filled in.Question is  how can I watch for the value of someField to be updated When I do this from the link methodscope.watchscope.model  function   console.log changed  new val   scope.model This is only called once  when initalizing the directive  and the value then is empty. When the value is retrieved via ajax from http.get  this watch function is not called again. However  in other parts of the page where Im displaying someField  that value DOES update when ajax request is fetched. So I dont think the problem has to do with doing scope.apply after ajax request.Edit someField is assigned in the controller. Here is the codeMyApp.controllermyCtrl  scope  rootScope  routeParams  ajax  filter functionscope  rootScope  routeParams  ajax  filter    var userId  parseInt routeParams.userId             scope.loaded  false    scope.someField   initalize with empty value    var load  functiondata            scope.loaded  true        scope.someField  data.someField                            ajax.getUseruserId.successload               The method ajax.getUser does a http.get and returns its promise. In the code above  the load method is called which sets the value of someField.,scope.watch in a directive isnt being called after AJAX request,49153
Im looking for a way to convert any amount from one currency to another on a website. The user would enter something like 100 and select USD as the currency  and then chooses Australian or Canadian dollars as the currency to convert to. When he clicks the Convert button  Id like to convert that amount automatically  through some API  and show him the amount in the currency he chose to convert to.Any ideas,Currency Conversion using PHP,49153
I have this sprite sheetHow can I read this image file to extract part of it to be used as a sprite ,How to extract part of this image in Java,49153
In Netbeans  to the top left of where the code is  there used to be two panels  one called Projects where you could click a project name to open a tree of all the directories and files in it  and you could double click a file to edit it.Below it is the navigation panel which shows the class names  methods  etc contained in the file youre viewing.I accidently clicked the close button on the projects panel and cant figure out how to get it to open again  any ideas,How to open the Projects panel in Netbeans,49153
Im using the PrettyTime java library for a variety of datetime processing in my java app  such as converting MySQL format datesdatetime strings into java dates  or the vice versa.However  I see that date.getYear  date.getMonth  etc  are all deprecated  and it says to use Calendar instead.  But PrettyTime only returns its results as Date objects  and I see no way to convert the Date objects into calendar objects.In the documentation for Calendar  the only mention I see of Date is the method setTimeDate date  but the method name is ambigious  and the documentation is not clear on what calling this method would actually do. Obviously I cant just do calendar.set date.getYear  date.getMonth  .. etc  as those methods of Date are deprecated.So how can I convert a given Date object to Calendar ,How to convert java.util.Date objects into Calendar objects,49153
I want to get a random number in pascal from between a range. Basically something like thisr  random100 200The above code would then have a random number between 100 and 200.Any ideasThe built in pascal function only lets you get a number from between 0your range  while i need to specify the minimum number to return,How to get a random number in pascal,49153
I need a simple php library which can be used to easily pass rules and field names to  and then validation could be easily performed. There should also be an easy way to retrieve the errors.Any suggestions,Easiest Form validation library for PHP,49153
Im trying to send encrypted data over the url to another site using file_get_contentsanotherUrl.phphashencryptedString. The problem is  sometimes  the encryption contains some special characters  like +  and this causes the decryption to fail.Here are my encryption  decryption methodspublic function encryptstring  key    return base64_encodemcrypt_encryptMCRYPT_RIJNDAEL_256  md5key  string  MCRYPT_MODE_CBC  md5md5keypublic function decryptencrypted  key    return rtrimmcrypt_decryptMCRYPT_RIJNDAEL_256  md5key  base64_decodeencrypted  MCRYPT_MODE_CBC  md5md5key  0Heres an example encrypted string which contains a +  and Im guessing that this causes the decryption to fail.oWCrVPaS+5GbxcQFc0fulUkzRAkDD60av4zlPiWskEAny ideas how I should solve this Ive tried to do urlencode and urldecode on the hash  however that also seems to cause the encryption to break. Is there a way to change the encryption algorithm to get it to only return url safe characters,PHP sending encrypted data via the URL,49153
Currently im using this reg expvar valid  value.matchd+But for digits like 0.40  or 2.43 this doesnt work. How can I change that reg exp above to match floats as well,How to validate digits including floats in javascript,49153
Im serving gzipped copies of my css  javascript files. As per a tutorial  I set the contenttype as applicationgzip when serving these files. However  chrome doesnt seem to ungzip these files  and for the javascript files I get a lot of illegal character errors. If I view source  I still see the files as compressed  rather than uncompressed.My question is  what should I set as the content type for these files  in order for the browser to interpret them correctly as gzipped css  js files  and ungzip them If I just set textjavascript or textcss  will the browser still interpret them correctlyEdit Full response headersHTTP1.1 200 OKxamzid2 UIBkZTMuFxsmn+3nVOzEO63rRY99l3traCbMExUgSdGHUrOIPtNp34h1+ujYKmtxamzrequestid 19346C9B01D8FC62Date Mon  12 May 2014 035951 GMTContentEncoding gzipLastModified Mon  12 May 2014 022454 GMTETag 561080b5e19f6daea2e74fd5a0623c79AcceptRanges bytesContentType applicationxgzipContentLength 5153Server AmazonS3,What ContentType header to use when serving gzipped files,49153
How can I quickly validate if a string is alphabetic only  e.gvar str  alertisLetterstr  falsevar str  aalertisLetterstr  trueEdit  I would like to add parenthesis i.e  to an exception  so var str  or var str  should also return true.,Validating alphabetic only string in javascript,49153
How do I serialize a Python dictionary into a string  and then back to a dictionary The dictionary will have lists and other dictionaries inside it.,How do I serialize a Python dictionary into a string  and then back to a dictionary,179736
I created a custom group in Djangos admin site.In my code  I want to check if a user is in this group. How do I do that,In Django  how do I check if a user is in a certain group,179736
Lets say I insert the document.post   some dictionary mongo_id  mycollection.insertpostNow  lets say I want to add a field and update it. How do I do that This doesnt seem to work.....post  mycollection.find_one_idmongo_id postnewfield  abcmycollection.savepost,How do I update a Mongo document after inserting it,179736
Suppose I have a list with X elements4 76 2 8 6 4 3 7 2 1...Id like the first 5 elements.  Unless it has less than 5 elements.4 76 2 8 6How to do that,How to trim a list in Python,179736
What does it mean when a PostgreSQL process is idle in transactionOn a server that Im looking at  the output of ps ax | grep postgres I see 9 PostgreSQL processes that look like the followingpostgres user db 127.0.0.155658 idle in transactionDoes this mean that some of the processes are hung  waiting for a transaction to be committed  Any pointers to relevant documentation are appreciated.,What does it mean when a PostgreSQL process is idle in transaction,4883
I want to check in linux bash  whether a file was created more than x time ago.lets say the file is called text.txt and the time is 2 hours. if  what  then     echo old enough fi,how do I check in bash whether a file was created more than x time ago,63051
Im on EC2 instance. So there is no GUI.pip install seleniumsudo aptget install firefox xvfbThen I do thisXvfb 1 screen 0 1024x768x24 2gtamp1 gtdevnull ampDISPLAY1 java jar seleniumserverstandalone2.0b3.jar050831.227 INFO  Java Sun Microsystems Inc. 19.0b09050831.229 INFO  OS Linux 2.6.32305ec2 i386050831.233 INFO  v2.0 b3  with Core v2.0 b3050832.121 INFO  RemoteWebDriver instances should connect to http127.0.0.14444wdhub050832.122 INFO  Version Jetty5.1.x050832.123 INFO  Started HttpContextseleniumserverdriver seleniumserverdriver050832.124 INFO  Started HttpContextseleniumserver seleniumserver050832.124 INFO  Started HttpContext 050832.291 INFO  Started org.openqa.jetty.jetty.servlet.ServletHandler1186fab050832.292 INFO  Started HttpContextwd wd050832.295 INFO  Started SocketListener on 0.0.0.04444050832.295 INFO  Started org.openqa.jetty.jetty.Server1ffb8dcGreat  everything should work now  rightWhen I run my codefrom selenium import webdriverfrom selenium.common.exceptions import NoSuchElementExceptionfrom selenium.webdriver.common.keys import Keysbrowser  webdriver.Firefox browser.gethttpwww.yahoo.com I get thisError cannot open display 0,How do I run Selenium in Xvfb,179736
On linux  its possible to create a tun interface using a tun driver which provides a network interface psuedodevice that can be treated as a regular network interface.  Is there a way to do this programmatically on windows  Is there a way to do this without writing my own driver  ,How do you create a virtual network interface on Windows,4883
d3  dictd1  d2I understand that this merges the dictionary. But  is it unique What if d1 has the same key as d2 but different value  I would like d1 and d2 to be merged  but d1 has priority if there is duplicate key.,How do I merge dictionaries together in Python,179736
Currently  if the person presses enter inside the text area  the form will submit.Good  I want that.But when they type shift + enter  I want the textarea to move to the next line n How can I do that in JQuery or plain JavaScript as simple as possible,How do I detect shift+enter and generate a new line in Textarea,179736
When defining a method on a class in Python  it looks something like thisclass MyClassobject    def __init__self  x  y        self.x  x        self.y  yBut in some other languages  such as C  you have a reference to the object that the method is bound to with the this keyword without declaring it as an argument in the method prototype.  Was this an intentional language design decision in Python or are there some implementation details that require the passing of self as an argument,Why do you need explicitly have the self argument in a Python method,4883
let block  UIViewframe CGRectMakecellWidth25  cellHeight28  16  16block.backgroundColor  UIColornetHex 0xff3b30block.layer.cornerRadius  9block.clipsToBounds  trueThis is what I have right now  but its obviously not the right way to do it.Whats the simplest way to do it,How do I draw a circle in iOS Swift,179736
subprocess.callhomemyuserrun.sh  tmpad_xml   tmpvideo_xmlRIght now I have a script that I run. When I run it and it hits this line  it starts printing stuff because run.sh has prints in it.How do I pipe this to a text file also And also print  if possible,How do I pipe a subprocess call to a text file,179736
var html  ltdiv idblahgtHello stuff hereltdivgtmycontent.appendhtml.fadeIn999This doesnt seem to work.I just want a cool effect when the content gets appended.Note I want just the new blah div to fade in  not the entire mycontent.,Append an element with fade in effect jQuery,179736
I need to generate some URLs in a model in ASP.NET MVC. Id like to call something like UrlHelper.Action which uses the routes to generate the URL. I dont mind filling the usual blanks  like the hostname  scheme and so on.Is there any method I can call for that Is there a way to construct an UrlHelper,Call UrlHelper in models in ASP.NET MVC,6068
How do I use prepared statements in SQlite in Android,How do I use prepared statements in SQlite in Android,6068
ltif lt IE 9gt    This is less then IE9ELSE    this is all browsers firefox  chrome  etc.ltendifgtHow do I do this in my HTML I want to do an else ...,How do I make an else in an IE HTML conditional,179736
I have some tables that have a uniqueidentifier UserID that relates to aspnet_Users.UserID. When the user submits some data for those tables  since the controller method has an Authorize I get a User object. I can get the username with User.Identity.Name  but how do I get the UserID to be able to establish the ownership relationship,How do you get the UserID of a User object in ASP.Net MVC,6068
What can you guys recommend to use with JavaOnly requirement is it should be open source  or has not too expensive academic licence .,Open Source Java Profilers,89904
With very simple caching semantics if the parameters are the same and the URL is the same  of course  then its a hit. Is that possible Recommended,Is it possible to cache POST methods in HTTP,63051
There seems to be a difference between the last commit  the HEAD and the state of the file I can see in my directory.What is HEAD  what can I do with it and what mistake should I avoid,What is the HEAD in git,9951
Do you know an API that lets you trade with real life stock or currencyIf so  please describe your experienceease of developmentcommissionssandbox environmentetc.,Real life trading API,63051
SELECT stuff REGEXP itunes as is_itunesIn this MySQL query  if stuff has the word itunes in it  it will mark it as itunes.However  I want to say begin with. How can I check for begin with instead of anywhere in the text,How do I query for fields containing a given text in MySQL,179736
How do I prevent wget from following redirects,wget dont follow redirects,63051
If youre writing a library  or an app  where do the unit test files go  Its nice to separate the test files from the main app code  but its awkward to put them into a tests subdirectory inside of the app root directory  because it makes it harder to import the modules that youll be testing.  Is there a best practice here,Where do the Python unit tests go,4883
iffirefox and is on a computeralertusing firefox on a computerelsealertusing something elseHow can I do this,In Javascript  how do I determine if my current browser is Firefox on a computer vs everything else,179736
In Python  this idiom for string formatting is quite commons  hello  s. Where is s  John MaryWhat is the equivalent in Ruby,What is Ruby equivalent of Pythons s hello  s. Where is s  John Mary,179736
What is the easiest way to pretty print a.k.a. formatted a org.w3c.dom.Document to stdout,What is the shortest way to pretty print a org.w3c.dom.Document to stdout,63051
var n  new Chatn.name  chat roomn.savefunction    console.logTHE OBJECT ID that I just savedI want to console.log the object id of the object I just saved. How do I do that in Mongoose,How do I get the objectID after I save an object in Mongoose,179736
I have 100 tables  40 000 rows in each table.  I want to go into MySQL and delete all rows from all tables....in 1 statement  if possibleI want to keep the database and tables.,Delete data from all tables in MYSQL,179736
Is it possible to install psycopg2 into a virtualenv when PostgreSQL isnt installed on my development system—MacBook Pro with OS X 10.6When I run pip install psycopg2 from within my virtualenv  I received the error shown below.Im trying to connect to a legacy database on a server using Django  and Id prefer not to install PostgreSQL on my development system if possible.Why not install PostgreSQLI received an error when installing PostgreSQL using homebrew. I have Xcode4—and only Xcode4—installed on my MacBook Pro and am thinking its related to missing gcc 4.0. However  this is a problem for another StackOverflow question.Update 837 AM on April 12  2011 Id still like to know if this is possible without installing PostgreSQL on my MacBook Pro. However  I ran brew update and forced a reinstallation of osspuuid with brew install force osspuuid and now brew install postgresql works. With PostgreSQL successfully installed  I was able to pip install psycopg2 from within my virtualenv.Error from pip install psycopg2 pip install psycopg2Downloadingunpacking psycopg2  Running setup.py egg_info for package psycopg2    Error pg_config executable not found.    Please add the directory containing pg_config to the PATH    or specify the full executable path with the option        python setup.py build_ext pgconfig pathtopg_config build ...    or with the pg_config option in setup.cfg.    Complete output from command python setup.py egg_info    running egg_infowriting pipegginfopsycopg2.egginfoPKGINFOwriting toplevel names to pipegginfopsycopg2.egginfotop_level.txtwriting dependency_links to pipegginfopsycopg2.egginfodependency_links.txtwarning manifest_maker standard file c not foundError pg_config executable not found.Please add the directory containing pg_config to the PATHor specify the full executable path with the option    python setup.py build_ext pgconfig pathtopg_config build ...or with the pg_config option in setup.cfg.Command python setup.py egg_info failed with error code 1Storing complete log in Usersmatthew.pippip.logPreliminary ResearchBelow are the articles I read as preliminary researchInstalling psycopg2 to use Django with PostgreSQL on OS XInstalling psycopg2 on OS XUsing psycopg2 with virtualenv on Ubuntu JauntyLucidPostgres  psycopg2  virtualenv install hints,Installing psycopg2 into virtualenv when PostgreSQL is not installed on development system,95592
Are they the same or not Can certain things be done with one but not the other What are those Or is it  at the end of the day  a matter of familiarity,What is better  curl or wget,63051
When the user loads the page  I immediately do a window redirect to another location.The problem is  when the user clicks back  itll go back to the page which does the redirect.Can I cancel the history of the previous page So that when the user clicks back  it goes back TWO pages instead,In Javascript  how do I clear the back history 1,179736
How do you change the CLASSPATH of a Java process from within the Java processBefore you ask me Why would you want to do that Ill explain it shortly.   When you have a Clojure REPL running it is common to need more jars in your CLASSPATH to load a Clojure source file  and Id like to do it without having to restart Clojure itself which is not really an option when using it on Slime on Emacs.Thats the reason but I dont want this question tagged as someweirdlanguage someweirdeditor and be disregarded by the majority of Java developers that may have the answer.,How do you change the CLASSPATH within Java,6068
for s in stocks_list    print show do I know what position s is in So that I can do stocks_list4 in the future,How to find the position of an element in a list   in Python,179736
Are there any libraries or methods to mock out the file system in C to write unit tests In my current case I have methods that check whether certain file exists and read the creation date. I may need more than that in future.,How do you mock out the file system in C for unit testing,6068
Is there any performance difference between tuples and lists when it comes to instantiation and retrieval of elements ,Are tuples more efficient than lists in Python,4883
How would you prompt the user for some input but timing out after N secondsGoogle is pointing to a mail thread about it at httpmail.python.orgpipermailpythonlist2006January533215.html but it seems not to work. The statement in which the timeout happens  no matter whether it is a sys.input.readline or timer.sleep  I always getlttype exceptions.TypeErrorgt raw_input expected at most 1 arguments  got 2which somehow the except fails to catch.,Keyboard input with timeout,6068
To test its effects immediately instead of having to reload the terminal,After changing etcprofile  what do I have to do to reset my shell,179736
Is there a difference between single and double quotes in Java,Is there a difference between single and double quotes in Java,6068
Is there an xpath way to find a node that has a given attribute whose value contains a given stringFor example I have an xml document and want to find a node where the address attribute contains the string Downing  so that I could find the following nodeltperson nameblair address10 Downing St. Londongt,xpath find a node that has a given attribute whose value contains a string,63051
Is there a way to rename an open file in Emacs While Im viewing it Something like saveas  but the original one should go away.,How do I rename an open file in Emacs,6068
What is a global interpreter lock and why is it an issueA lot of noise has been made around removing the GIL from Python  and Id like to understand why that is so important. I have never written a compiler nor an interpreter myself  so dont be frugal with details  Ill probably need them to understand.,What is the global interpreter lock GIL in CPython,9951
I want to remove keys that match user.how do I do that in redis command line,In redis  how do i remove keys,179736
Im putting an innershadow on all my controls  inputs and textareas by using the following CSSinput   padding 7px  webkitboxshadow inset 2px 2px 2px 0px dddddd  mozboxshadow inset 2px 2px 2px 0px dddddd  boxshadow inset 2px 2px 2px 0px ddddddand  with some other styling  looks like this in Firefox  and similar in other browsersBut the padding that helps separate the content from the inner shadow breaks the textarea around the scrollbar and if I remove the padding  the text overlaps the shadow  like thisI can add padding only to the left  solving the overlap with the left shadow but not with the top shadow  while having the scrollbar look goodI can also add padding everywhere but on the right side  having the text displayed correctly but the toolbar still looks rather oddIs there any way to solve this,How to properly style a text area with inner shadows and scrollbar,6068
This morning we pull from our repo  and git put us on no branch.I dont understand this  why did this happen And how get out of it without losing our changes,Why did git set us on no branch,9951
When do I use each Also...is the NLTK lemmatization dependent upon Parts of SpeechWouldnt it be more accurate if it was,what is the true difference between lemmatization vs stemming,179736
In python 2.7  we got the dictionary view methods available.Now  I know the pro and cons of the followingdict.items and values  keys returns a list  so you can actually store the result  anddict.iteritems and the like returns a generator  so you can iterate over each value generated one by one. What are dict.viewitems and the like for What are their benefits How does it work What is a view after allI read that the view is always reflecting the changes from the dictionary. But how does it behave from the perf and memory point of view What are the pro and cons,What are dictionary view objects,9951
